Date,UAL_Open,UAL_High,UAL_Low,UAL_Close,UAL_Adj Close,UAL_Volume,oil_Close/Last,oil_Volume,oil_Open,oil_High,oil_Low
12/24/18,80.910004,81.260002,79.050003,79.120003,79.120003,3338600,42.53,399753,45.45,46.24,42.36
12/26/18,79.849998,83.980003,79.849998,83.800003,83.800003,5253400,46.22,675244,42.85,47,42.52
12/27/18,82.82,83.510002,79.440002,83.040001,83.040001,4128500,44.61,644307,46.58,46.7,44.37
12/28/18,83.540001,84.739998,82.629997,83.169998,83.169998,2257400,45.33,545343,45.44,46.22,44.42
12/31/18,83.739998,84.610001,82.919998,83.730003,83.730003,2663700,45.41,460064,45.22,46.53,44.73
1/2/19,81.690002,84.290001,81.410004,84.18,84.18,2973400,46.54,830833,45.8,47.78,44.35
1/3/19,83.260002,83.260002,78.379997,80,80,6426200,47.09,770128,46.26,47.49,45.35
1/4/19,80.879997,83.949997,80.769997,82.68,82.68,3808300,47.96,796007,46.9,49.22,46.65
1/7/19,82.57,83.919998,81.449997,83.230003,83.230003,2653000,48.52,801346,48.3,49.79,48.11
1/8/19,83.300003,84.620003,81.889999,82.379997,82.379997,3910000,49.78,726571,48.73,49.95,48.31
1/9/19,81.230003,83.919998,81.230003,83.760002,83.760002,5332600,52.36,848871,49.8,52.58,49.71
1/10/19,80.730003,81.790001,77.389999,81.370003,81.370003,7376200,52.59,786678,52.18,52.78,51.37
1/11/19,80.68,80.970001,79.230003,80.07,80.07,4325300,51.59,775871,52.28,53.31,51.18
1/14/19,79.279999,80.389999,78.68,79.910004,79.910004,3951200,50.51,759245,51.73,52.11,50.38
1/15/19,80.589996,82.099998,80,81.199997,81.199997,5971900,52.11,643556,50.78,52.3,50.64
1/16/19,86.849998,87.75,85.559998,86.360001,86.360001,10840600,52.31,673870,52,52.52,51.26
1/17/19,86.650002,87.260002,85.529999,86.739998,86.739998,3571300,52.07,275863,52.3,52.58,50.98
1/18/19,87.139999,87.190002,85.550003,85.589996,85.589996,3797600,53.8,18766,53.73,54.24,53.33
1/22/19,85.370003,85.410004,82.889999,83.339996,83.339996,3776300,52.57,39659,53.73,54.24,51.8
1/23/19,83.699997,84.959999,82.629997,82.879997,82.879997,3916500,52.62,685045,52.95,53.64,51.86
1/24/19,84.5,85.690002,83.720001,84.029999,84.029999,4740300,53.13,696818,52.45,53.47,52.07
1/25/19,84.699997,85.169998,83.550003,84.139999,84.139999,4745100,53.69,572353,53.17,53.94,52.91
1/28/19,83.169998,85.199997,83.099998,84.599998,84.599998,2762400,51.99,628977,53.56,53.64,51.33
1/29/19,84.699997,85.760002,84.599998,85.669998,85.669998,2273900,53.31,645552,52.12,53.93,51.84
1/30/19,85.900002,87.970001,85.550003,87.470001,87.470001,2541300,54.23,706492,53.24,54.93,53.09
1/31/19,87.559998,88.150002,86.790001,87.269997,87.269997,3762700,53.79,701425,54.28,55.37,53.62
2/1/19,87.209999,88.57,87.169998,87.489998,87.489998,1824200,55.26,659331,54.01,55.66,53.37
2/4/19,87.470001,88.629997,87.279999,88.620003,88.620003,2377400,54.56,605312,55.32,55.75,53.29
2/5/19,88.720001,89.82,88.620003,89.459999,89.459999,3083700,53.66,595322,54.86,55.21,53.47
2/6/19,89.139999,89.879997,88.410004,89.75,89.75,2205400,54.01,582563,53.73,54.3,52.86
2/7/19,89.330002,89.839996,87.669998,87.860001,87.860001,3165300,52.64,702996,53.94,54.21,51.8
2/8/19,87.339996,88.190002,86.660004,88.169998,88.169998,2197500,52.72,581235,52.59,52.99,52.08
2/11/19,88.860001,89.449997,88.169998,89.150002,89.150002,2348900,52.41,706196,52.66,52.78,51.23
2/12/19,89.889999,90.269997,87.879997,87.970001,87.970001,2798500,53.1,666903,52.47,54.05,52.29
2/13/19,88.279999,88.900002,87.940002,88.580002,88.580002,3680100,53.9,672534,53.35,54.6,53.27
2/14/19,88.269997,88.739998,87.5,88.150002,88.150002,1482600,54.41,599822,53.96,54.68,53.08
2/15/19,89.349998,89.349998,88.110001,88.309998,88.309998,2230300,55.59,47155,55.78,56.33,55.72
2/19/19,87.870003,89.82,87.82,89.239998,89.239998,2224200,56.09,119931,56.06,56.33,55.29
2/20/19,88.279999,89.239998,87.290001,88.5,88.5,3151000,56.92,23631,55.94,57.55,55.48
2/21/19,88.370003,89.449997,88.25,88.839996,88.839996,2132500,56.96,532562,57.24,57.61,56.64
2/22/19,88.940002,89.650002,88.650002,89.43,89.43,1907600,57.26,494569,56.84,57.81,56.71
2/25/19,90.050003,90.599998,89.379997,89.580002,89.580002,2395000,55.48,703837,57.17,57.53,55.08
2/26/19,89.57,90.93,89.040001,89.529999,89.529999,4089400,55.5,528757,55.46,56.08,55.02
2/27/19,88.919998,89.260002,86.839996,87.599998,87.599998,2466700,56.94,558995,55.95,57.39,55.72
2/28/19,87.900002,88.699997,87.220001,87.809998,87.809998,2300000,57.22,485958,57,57.43,56.43
3/1/19,88.459999,88.620003,85.370003,86.919998,86.919998,3699400,55.8,663429,57.22,57.88,55.57
3/4/19,87.099998,87.239998,83.269997,84.309998,84.309998,4094500,56.59,531124,55.83,57,55.81
3/5/19,84.639999,85.720001,83.82,85.050003,85.050003,2848200,56.56,525368,56.45,57.19,56.09
3/6/19,84.889999,85.68,84.269997,84.330002,84.330002,2544100,56.22,618141,56.28,56.4,55.42
3/7/19,83.980003,84.199997,81.949997,82.610001,82.610001,4565700,56.66,594177,56.2,56.99,56.08
3/8/19,81.989998,82.900002,81.620003,82.400002,82.400002,2316800,56.07,713327,56.43,56.51,54.52
3/11/19,81.940002,82.529999,81.739998,82.379997,82.379997,5140500,56.79,564424,56.07,57.01,55.96
3/12/19,82.669998,82.910004,79.589996,79.849998,79.849998,6055300,56.87,631109,56.76,57.55,56.74
3/13/19,80.5,81.400002,79.879997,81.209999,81.209999,3450300,58.26,575441,57.09,58.48,57.01
3/14/19,81.199997,82.059998,81.089996,81.489998,81.489998,1816200,58.61,545052,58.35,58.74,58
3/15/19,81.760002,82.480003,81.379997,81.690002,81.690002,4860300,58.52,490637,58.51,58.95,57.74
3/18/19,81.389999,81.739998,80.5,80.730003,80.730003,2780200,59.09,145125,58.45,59.23,58.05
3/19/19,80.93,81.860001,80.75,81.339996,81.339996,2390400,59.03,82220,59.01,59.57,58.62
3/20/19,81.18,81.400002,79.790001,79.830002,79.830002,4660700,60.23,773212,59.29,60.28,58.56
3/21/19,80.290001,81.459999,79.690002,81,81,2330500,59.98,635543,59.99,60.39,59.66
3/22/19,80.639999,80.769997,78.75,79.629997,79.629997,3160000,59.04,718182,59.87,60.07,58.28
3/25/19,79.68,80.010002,78.089996,78.120003,78.120003,4731400,58.82,688637,58.98,59.35,58.17
3/26/19,78.459999,78.82,77.019997,77.489998,77.489998,3061400,59.94,665326,59.12,60.38,59.04
3/27/19,77.540001,79.57,77.5,78.529999,78.529999,2371500,59.41,715284,60.03,60.22,58.81
3/28/19,78.989998,79.290001,77.779999,78.599998,78.599998,1563100,59.3,696292,59.4,59.56,58.2
3/29/19,79.050003,80.050003,78.580002,79.779999,79.779999,2449900,60.14,675926,59.53,60.73,59.41
4/1/19,80.209999,81.690002,79.559998,80.870003,80.870003,2723200,61.59,650838,60.24,61.8,60.13
4/2/19,83.190002,85.099998,82.339996,82.769997,82.769997,3795100,62.58,773128,61.81,62.75,61.6
4/3/19,83.25,84.919998,83.099998,84.199997,84.199997,4047800,62.46,778810,62.64,62.99,62.05
4/4/19,84.510002,85.269997,83.540001,84.639999,84.639999,1748400,62.1,669007,62.5,62.77,61.89
4/5/19,84.949997,85.75,84.519997,84.910004,84.910004,3018100,63.08,657438,62.18,63.34,61.82
4/8/19,84.599998,85.120003,83.800003,84.580002,84.580002,1853000,64.4,858832,63.33,64.48,63.13
4/9/19,84.089996,84.639999,83.459999,84.25,84.25,2016700,63.98,753429,64.4,64.79,63.68
4/10/19,85.330002,85.550003,83.610001,84.519997,84.519997,3547300,64.61,682909,64.22,64.7,64.05
4/11/19,84.559998,86.419998,84.559998,85.75,85.75,2570200,63.58,726314,64.48,64.49,63.31
4/12/19,86.190002,86.5,85.300003,85.489998,85.489998,4507500,63.89,611650,63.71,64.65,63.66
4/15/19,85.309998,85.43,84.080002,84.519997,84.519997,2324200,63.4,537492,63.76,63.84,63.03
4/16/19,84.809998,85.669998,84.389999,85.169998,85.169998,3747800,64.05,531450,63.57,64.37,62.99
4/17/19,87.940002,89.730003,87.290001,89.239998,89.239998,6963700,63.76,219257,64.32,64.61,63.66
4/18/19,89.669998,89.809998,87.459999,88.279999,88.279999,3508300,64,114864,63.75,64.16,63.46
4/22/19,87.769997,88.550003,87.150002,87.559998,87.559998,2060600,65.7,22417,64,65.92,64
4/23/19,87.489998,88.5,87.260002,87.970001,87.970001,2220800,66.3,683418,65.75,66.6,65.58
4/24/19,88.099998,88.959999,87.610001,88.029999,88.029999,2049900,65.89,663654,66.17,66.43,65.66
4/25/19,87.57,89.150002,86.669998,86.860001,86.860001,2152800,65.21,589388,65.81,66.28,64.9
4/26/19,86.559998,88.43,86.489998,87.940002,87.940002,1544900,63.3,975317,65.13,65.18,62.28
4/29/19,88.019997,89.879997,88.019997,89.610001,89.610001,2561900,63.5,632742,62.95,63.69,62.46
4/30/19,89.660004,90.160004,88.639999,88.860001,88.860001,2688200,63.91,729321,63.58,64.75,63.3
5/1/19,89.059998,89.709999,87.779999,87.940002,87.940002,2239600,63.6,660097,63.4,63.93,62.77
5/2/19,88.059998,89.290001,88.010002,88.309998,88.309998,1868600,61.81,888385,63.61,63.68,60.95
5/3/19,88.5,89.059998,88.269997,88.5,88.5,1165000,61.94,628920,61.55,62.52,61.3
5/6/19,87.139999,88.029999,86.519997,87.790001,87.790001,1620400,62.25,753071,61.43,62.95,60.04
5/7/19,86.75,86.760002,84.620003,85.68,85.68,2400000,61.4,809835,62.17,62.49,60.66
5/8/19,85.25,86.089996,84.25,84.639999,84.639999,1900500,62.12,758927,61.44,62.37,61.07
5/9/19,83.839996,84.150002,81.809998,84.120003,84.120003,2329000,61.7,740872,62.02,62.21,60.92
5/10/19,83.5,85.190002,80.989998,84.790001,84.790001,2841900,61.66,756944,61.64,62.49,61.42
5/13/19,83.029999,83.190002,81.440002,82.07,82.07,3908100,61.04,966475,61.65,63.33,60.64
5/14/19,82.260002,83.769997,81.93,83.449997,83.449997,1928500,61.78,729875,60.86,62.11,60.69
5/15/19,82.400002,83.269997,81.330002,82.349998,82.349998,2371000,62.02,698909,61.37,62.34,60.85
5/16/19,82.419998,83.650002,82.050003,82.580002,82.580002,1803300,62.87,525262,62.12,63.48,62.08
5/17/19,82.129997,82.470001,81.230003,81.5,81.5,2857900,62.76,193756,63.12,63.64,62.52
5/20/19,81.389999,82.480003,81,81.739998,81.739998,2355600,63.1,85611,62.93,63.81,62.45
5/21/19,82.5,83.370003,82.419998,82.970001,82.970001,2162600,62.99,20571,63.22,63.6,62.75
5/22/19,82.400002,83,81.699997,81.879997,81.879997,1505800,61.42,746245,62.95,63,61.03
5/23/19,81.300003,81.959999,79.769997,80.910004,80.910004,2231100,57.91,1080278,61.31,61.41,57.33
5/24/19,81.25,81.75,80.470001,80.790001,80.790001,2266300,58.63,257054,58.94,59.27,58.13
5/28/19,80.5,80.790001,79.660004,79.900002,79.900002,2242100,59.14,1000943,59.23,59.57,58.13
5/29/19,79.5,79.529999,78.099998,79.25,79.25,3133100,58.81,1097970,59.07,59.14,56.88
5/30/19,79.290001,80.400002,79.040001,79.470001,79.470001,1528900,56.59,820325,59.12,59.7,56.33
5/31/19,78.519997,79.519997,77.400002,77.650002,77.650002,3553800,53.5,995499,56.46,56.61,53.05
6/3/19,77.379997,78.730003,77.349998,77.720001,77.720001,2065200,53.25,958962,53.42,54.63,52.11
6/4/19,78.860001,80.669998,78.550003,80.519997,80.519997,3026500,53.48,805973,52.89,53.78,52.43
6/5/19,80.940002,81.980003,80.489998,81.849998,81.849998,2002500,51.68,918268,52.86,53.41,50.6
6/6/19,83.139999,84.010002,81.93,82.959999,82.959999,2390200,52.59,763047,51.66,53.3,51.17
6/7/19,83.089996,84.849998,83.089996,83.269997,83.269997,1475700,53.99,788177,53.1,54.32,52.62
6/10/19,83.620003,84.540001,82.57,82.669998,82.669998,1697800,53.26,650338,54.24,54.84,53.05
6/11/19,83.339996,83.779999,82.07,82.769997,82.769997,1894400,53.27,609096,53.43,54.04,52.91
6/12/19,82.860001,84.290001,82.839996,83.790001,83.790001,1999800,51.14,751946,53.04,53.05,50.72
6/13/19,84.050003,87.739998,84.050003,87.110001,87.110001,3864900,52.28,906394,51.07,53.45,50.92
6/14/19,87.07,87.910004,86.010002,87.120003,87.120003,1652500,52.51,551561,52.18,52.98,51.7
6/17/19,87.269997,87.559998,86.309998,86.769997,86.769997,1820600,51.93,373628,52.5,52.74,51.58
6/18/19,87.419998,88.660004,87.110001,87.400002,87.400002,1694100,53.9,160423,51.95,54.31,51.5
6/19/19,87.760002,88.879997,87.139999,88.660004,88.660004,2091600,53.76,88202,54.09,54.42,53.28
6/20/19,89.32,89.410004,85.889999,87.139999,87.139999,3261900,56.65,19128,54.12,57.02,54.11
6/21/19,86.309998,88.160004,86.309998,86.720001,86.720001,2461900,57.43,656043,57.26,57.98,56.66
6/24/19,86.779999,87.110001,86.059998,86.550003,86.550003,1507800,57.9,580364,57.72,58.22,56.75
6/25/19,86.629997,87.230003,84.809998,85.059998,85.059998,2480900,57.83,658266,57.74,58.84,57.2
6/26/19,85.379997,85.809998,84.75,85.330002,85.330002,2034700,59.38,664001,58.84,59.93,58.65
6/27/19,85.650002,86.860001,85.129997,86.43,86.43,1394800,59.43,516845,59.27,59.73,58.61
6/28/19,86.660004,87.739998,86.660004,87.550003,87.550003,3025400,58.47,530558,59.22,59.8,57.75
7/1/19,88.839996,89.720001,87.769997,88.449997,88.449997,4016500,59.09,658177,59.27,60.28,58.34
7/2/19,89.209999,90,87.949997,88.870003,88.870003,2237200,56.25,859447,59.14,59.43,56.09
7/3/19,89.139999,91.080002,89.139999,90.669998,90.669998,1647100,57.34,198678,57.38,57.57,56.47
7/5/19,90.389999,90.949997,89.07,90.589996,90.589996,3227300,57.51,681543,56.75,57.82,56.29
7/8/19,90.160004,91.480003,90.099998,90.669998,90.669998,2514600,57.66,510184,57.77,58.46,57.3
7/9/19,90.379997,90.93,89.209999,89.459999,89.459999,3912800,57.83,518258,57.56,59.1,57.29
7/10/19,90.309998,91.07,88.919998,89.510002,89.510002,2395300,60.43,658286,58.4,60.53,58.35
7/11/19,89.510002,90.599998,89,89.480003,89.480003,2262300,60.2,544988,60.44,60.94,60.14
7/12/19,89.699997,91.519997,89.629997,91.230003,91.230003,2894800,60.21,448113,60.46,60.74,59.93
7/15/19,91.599998,92.43,91.150002,91.32,91.32,2388300,59.58,544793,60.25,60.92,59.2
7/16/19,91.809998,94.5,91.800003,93.919998,93.919998,4706100,57.62,697080,59.26,60.06,57.07
7/17/19,94.029999,95.25,92.339996,94.779999,94.779999,6019500,56.78,488728,57.52,58.36,56.21
7/18/19,94.32,95.480003,93.879997,95.279999,95.279999,3299800,55.3,195257,56.6,57.32,54.72
7/19/19,95.379997,96.029999,93.540001,93.830002,93.830002,3360700,55.63,72057,55.72,56.36,54.99
7/22/19,94.07,95.059998,93.769997,93.830002,93.830002,2305100,56.22,599949,56.2,57.04,55.83
7/23/19,94.139999,94.980003,93.75,94.93,94.93,2105100,56.77,508094,56.17,57.47,55.74
7/24/19,94.910004,95.459999,94.239998,95.110001,95.110001,2344400,55.88,725189,57.23,57.64,55.33
7/25/19,94.190002,95.110001,92.959999,93.93,93.93,3196100,56.02,546743,55.9,56.99,55.81
7/26/19,94.019997,94.440002,93.230003,93.360001,93.360001,1684800,56.2,462109,55.93,56.57,55.68
7/29/19,93.440002,94.050003,93.129997,93.440002,93.440002,1957100,56.87,516033,56.2,57.1,55.81
7/30/19,92.830002,93.970001,92.480003,93.93,93.93,1717200,58.05,528430,57.07,58.47,56.96
7/31/19,93.559998,93.82,91.480003,91.910004,91.910004,2125300,58.58,592538,58.34,58.82,57.81
8/1/19,92.029999,93.040001,89.730003,90.489998,90.489998,2518700,53.95,854993,57.85,57.99,53.59
8/2/19,90.010002,90.25,88.830002,89.43,89.43,2281800,55.66,709609,54.54,56.05,54.15
8/5/19,88.879997,88.879997,84.800003,85.589996,85.589996,3721800,54.69,796567,55.38,55.61,54.22
8/6/19,85.910004,86.57,84.970001,85.459999,85.459999,2369900,53.63,651703,54.95,55.42,53.29
8/7/19,84.720001,86.959999,84.029999,86.480003,86.480003,2380100,51.09,1009229,53.42,53.77,50.52
8/8/19,86.709999,87.980003,86.589996,87.629997,87.629997,1419900,52.54,681903,52.33,53.06,51.94
8/9/19,87.459999,87.830002,86.099998,86.980003,86.980003,2078700,54.5,684278,52.88,54.92,52.37
8/12/19,86.239998,86.239998,83.949997,84.709999,84.709999,2185000,54.93,574972,54.32,55.18,53.54
8/13/19,84.150002,86.279999,83.529999,84.559998,84.559998,2662800,57.1,740863,54.73,57.47,54.21
8/14/19,83.050003,83.580002,80.779999,81.949997,81.949997,3250500,55.23,699321,56.74,56.85,53.97
8/15/19,82.040001,82.230003,80.830002,81.620003,81.620003,3225800,54.47,504364,54.9,55.33,53.77
8/16/19,82.25,83.309998,81.839996,82.940002,82.940002,2260500,54.87,149723,54.74,55.67,54.26
8/19/19,84.019997,84.93,83.809998,83.889999,83.889999,2268800,56.21,75923,54.96,56.41,54.84
8/20/19,83.650002,84.43,83.209999,84.029999,84.029999,1495000,56.34,29321,56.1,56.6,55.28
8/21/19,84.669998,85.669998,84.629997,85.290001,85.290001,1672600,55.68,688659,56.05,57.13,55.55
8/22/19,85.300003,85.870003,84.690002,85.559998,85.559998,1310100,55.35,607226,55.94,56.46,54.85
8/23/19,85.059998,85.650002,82.220001,82.529999,82.529999,3674600,54.17,790876,55.35,55.6,53.24
8/26/19,83.419998,83.629997,82.449997,83.580002,83.580002,1851400,53.64,665088,53.25,55.26,52.96
8/27/19,84.279999,84.709999,81.75,81.940002,81.940002,2213800,54.93,582245,53.76,55.72,53.69
8/28/19,81.519997,82.989998,81.169998,82.449997,82.449997,2299500,55.78,652574,55.71,56.75,55.34
8/29/19,83.230003,85.129997,83.230003,84.690002,84.690002,4085100,56.71,609609,55.88,56.89,55.43
8/30/19,85.199997,85.68,84.089996,84.309998,84.309998,1928900,55.16,679847,55.07,55.16,55
9/3/19,83.639999,83.760002,82.25,83.150002,83.150002,2350100,53.94,940004,54.8,55.24,52.84
9/4/19,83,84.860001,83,83.910004,83.910004,2737800,56.26,651510,53.92,56.58,53.84
9/5/19,84.690002,86.870003,84.690002,85.839996,85.839996,2968900,56.3,689882,55.95,57.76,55.75
9/6/19,86.370003,87.440002,86.199997,86.300003,86.300003,2345100,56.52,686478,56.19,56.95,54.83
9/9/19,86.489998,87.730003,85.910004,87.330002,87.330002,2123100,57.85,607021,56.8,58.16,56.58
9/10/19,87.199997,87.790001,86.610001,87.559998,87.559998,1711700,57.4,718610,58.03,58.76,57.2
9/11/19,87.620003,88.870003,87.169998,88.379997,88.379997,2431500,55.75,820839,57.89,58.3,55.61
9/12/19,88.68,89.830002,88.550003,89.379997,89.379997,2724700,55.09,808312,55.93,56.34,54
9/13/19,90.410004,91.839996,89.75,91.349998,91.349998,3000700,54.85,563398,55.15,55.68,54.44
9/16/19,88.300003,90.129997,88.169998,88.760002,88.760002,3438200,62.9,1372105,62.35,63.38,61.45
9/17/19,89.379997,91.260002,88.790001,89.980003,89.980003,3553500,59.34,973374,61.25,61.29,58.46
9/18/19,89.699997,90.290001,88.940002,90.230003,90.230003,2153000,58.11,202008,58.14,58.27,58.05
9/19/19,90.349998,90.620003,89.18,89.419998,89.419998,2348800,58.13,77410,58.2,59.54,58.01
9/20/19,89.470001,90.050003,88.919998,89.089996,89.089996,2654900,58.09,20652,58.65,59.1,57.79
9/23/19,88.620003,88.879997,87.419998,88.209999,88.209999,3082500,58.64,511511,59.25,59.39,57.37
9/24/19,88.970001,89.199997,87.510002,88.300003,88.300003,1545100,57.29,570224,58.44,58.49,56.69
9/25/19,88.239998,89.879997,88.239998,89.169998,89.169998,1729500,56.49,539689,56.7,57.02,55.55
9/26/19,89.379997,89.550003,87.769997,88.449997,88.449997,1282400,56.41,576648,56.69,56.84,55.41
9/27/19,88.849998,90.300003,87.82,88.139999,88.139999,1654400,55.91,689324,56.51,56.76,54.75
9/30/19,88.400002,88.980003,87.910004,88.410004,88.410004,1939400,54.07,504623,56.54,56.57,53.98
10/1/19,89.150002,90.190002,87.230003,87.839996,87.839996,2419800,53.62,555107,54.28,54.84,53.05
10/2/19,86,86.849998,82.059998,83.690002,83.690002,4212200,52.64,556072,54,54.42,52.17
10/3/19,83.610001,83.610001,80.870003,83.269997,83.269997,2727000,52.45,610390,52.47,52.91,50.99
10/4/19,83.529999,84.470001,83.120003,84.290001,84.290001,1936000,52.81,515324,52.29,53.35,52.04
10/7/19,83.610001,85.260002,83.610001,84.849998,84.849998,2083900,52.75,510780,52.76,53.07,52.71
10/8/19,84.25,86.120003,83.900002,84.690002,84.690002,2548000,52.63,614888,52.81,53.27,51.81
10/9/19,85.739998,87.510002,85.730003,86.459999,86.459999,3124200,52.59,585947,52.58,52.75,52.51
10/10/19,85.389999,87.760002,84.730003,87.339996,87.339996,2701100,53.55,576127,52.69,53.97,51.38
10/11/19,88.519997,89.129997,87.120003,87.150002,87.150002,2455700,54.7,697084,53.88,54.93,53.64
10/14/19,87.110001,87.150002,86.239998,86.970001,86.970001,3421900,53.59,450419,54.9,54.9,52.77
10/15/19,87.279999,88.660004,86.68,87.879997,87.879997,4348500,52.81,484794,53.51,53.79,52.39
10/16/19,89.349998,90.839996,88.220001,89.699997,89.699997,6780700,53.36,432727,52.92,53.74,52.51
10/17/19,90.199997,90.410004,88.93,89.459999,89.459999,2482000,53.93,405330,52.99,54.16,52.62
10/18/19,89.43,90.760002,89.330002,90.089996,90.089996,2722400,53.78,156871,54.09,54.62,53.35
10/21/19,90.489998,91.5,90.489998,90.779999,90.779999,2045100,53.31,63794,53.71,54.03,52.71
10/22/19,90.68,91.050003,89.620003,89.709999,89.709999,1997000,54.16,23001,53.39,54.62,53.1
10/23/19,89.650002,90.169998,88.949997,89.900002,89.900002,1640600,55.97,600372,54.3,56.07,53.62
10/24/19,90.589996,91.510002,89.220001,89.809998,89.809998,2283500,56.23,459548,55.9,56.51,55.41
10/25/19,89.68,91.839996,89.669998,91.639999,91.639999,2218500,56.66,418474,56.71,56.74,56.57
10/28/19,91.830002,92.800003,91.779999,92.190002,92.190002,1841000,55.81,417828,56.65,56.92,55.58
10/29/19,91.879997,92.379997,90.900002,91.029999,91.029999,1552500,55.54,505147,55.8,55.91,54.61
10/30/19,91.050003,91.889999,90.410004,91.669998,91.669998,1694800,55.06,630266,55.53,55.73,54.42
10/31/19,91.120003,91.400002,90.410004,90.839996,90.839996,1997500,54.18,645900,54.9,55.59,53.71
11/1/19,91.650002,92.519997,91.290001,91.650002,91.650002,2248300,56.2,514826,54.15,56.33,54.07
11/4/19,92.309998,92.959999,92.029999,92.389999,92.389999,1905900,56.54,551001,56.41,57.43,55.83
11/5/19,92.629997,93.620003,92.459999,93.120003,93.120003,2624000,57.23,411763,56.56,57.5,56.3
11/6/19,93.419998,93.599998,92.580002,93.339996,93.339996,1179300,56.35,588671,56.34,56.58,56.29
11/7/19,94,95.160004,93.559998,93.800003,93.800003,3014100,57.15,633837,56.84,57.1,56.83
11/8/19,93.809998,93.860001,92.610001,93.440002,93.440002,914900,57.24,589272,57.08,57.48,55.76
11/11/19,92.849998,93.82,92.669998,93.529999,93.529999,1127100,56.86,462661,57.4,57.4,56.25
11/12/19,93.440002,93.879997,92.660004,92.720001,92.720001,1542000,56.8,545060,56.89,57.55,56.54
11/13/19,92.620003,92.980003,92.040001,92.419998,92.419998,1822600,57.12,515248,57.19,57.52,57.17
11/14/19,92.75,92.949997,91.900002,92.519997,92.519997,1051800,56.77,487284,57.39,57.79,56.63
11/15/19,93,93.5,92.32,92.510002,92.510002,1552700,57.72,350171,57.75,57.94,57.59
11/18/19,92.449997,92.790001,91.449997,92.769997,92.769997,1808700,57.05,137000,57.88,58.09,56.55
11/19/19,93.129997,93.720001,92.419998,93.290001,93.290001,1606400,55.21,76021,56.9,57.11,55.04
11/20/19,92.75,93.459999,90.849998,91.699997,91.699997,3133900,57.11,20010,55.16,57.25,54.76
11/21/19,91.879997,92.110001,90.769997,90.970001,90.970001,1630900,58.58,570480,57,58.67,56.6
11/22/19,91.099998,91.940002,90.940002,91.779999,91.779999,1440400,57.77,480281,58.31,58.74,57.5
11/25/19,92.110001,93.129997,91.550003,92.519997,92.519997,1941700,58.01,406785,57.92,58.15,57.21
11/26/19,92.480003,92.919998,92.019997,92.760002,92.760002,2042400,58.41,427362,57.92,58.56,57.76
11/27/19,93.059998,93.669998,92.769997,93.050003,93.050003,1602200,58.11,432902,58.27,58.68,57.51
11/29/19,92.800003,93.489998,92.510002,92.800003,92.800003,905800,55.17,692806,58.2,58.3,55.02
12/2/19,93,93.620003,91.440002,91.629997,91.629997,1941600,55.96,581647,55.47,56.67,55.42
12/3/19,90.599998,90.779999,88.5,88.870003,88.870003,3352800,56.1,540776,55.96,56.8,55.35
12/4/19,89.160004,89.809998,88.129997,88.169998,88.169998,2072400,58.43,731078,56.43,58.66,56.28
12/5/19,89.099998,89.330002,87.599998,87.860001,87.860001,1959700,58.33,620670,58.36,59.12,58.1
12/6/19,88.790001,89.5,88.550003,88.580002,88.580002,1485300,59.2,637852,58.32,59.85,57.7
12/9/19,88.489998,88.580002,87.300003,87.610001,87.610001,2160900,59.02,466515,59.11,59.25,58.23
12/10/19,87.580002,87.919998,86.360001,86.510002,86.510002,1994800,59.24,514628,58.92,59.52,58.52
12/11/19,86.470001,87.150002,86.080002,87.019997,87.019997,2418200,58.76,555721,58.8,58.87,58.79
12/12/19,87.699997,89.900002,87.32,88.470001,88.470001,2903600,59.18,485241,59.46,59.5,59.2
12/13/19,88.199997,89.43,87.419998,87.580002,87.580002,1972800,60.07,485594,59.36,60.48,59.27
12/16/19,87.949997,89.459999,87.949997,88.629997,88.629997,2090200,60.21,306591,59.87,60.34,59.71
12/17/19,88.57,89.989998,88.349998,89.360001,89.360001,2218400,60.94,147235,60.23,61.06,60.03
12/18/19,89.5,89.980003,88.360001,88.839996,88.839996,1876900,60.93,95329,60.55,61.18,60.32
12/19/19,89.279999,89.779999,89.050003,89.220001,89.220001,2172500,61.18,417022,60.81,61.4,60.69
12/20/19,89.370003,89.900002,89.050003,89.279999,89.279999,3025900,60.44,534878,61.11,61.2,60.02
12/23/19,89.720001,90.099998,89.279999,89.440002,89.440002,1905900,60.52,301631,60.41,60.77,60.1
12/24/19,89.459999,89.629997,88.660004,89.150002,89.150002,771100,61.11,190859,60.63,61.16,60.47
12/26/19,89.300003,89.720001,88.800003,89.260002,89.260002,1039700,61.68,253345,61.2,61.83,61.06
12/27/19,89.309998,89.389999,88.010002,88.370003,88.370003,1402100,61.72,333129,61.73,61.97,61.24
12/30/19,88.510002,88.860001,87.510002,87.959999,87.959999,1799900,61.68,406253,61.71,62.34,61.09
12/31/19,87.709999,88.459999,87.709999,88.089996,88.089996,2073700,61.06,474053,61.68,61.88,60.63
1/2/20,89.57,90.57,89.110001,89.739998,89.739998,2769800,61.18,471119,61.6,61.6,60.64
1/3/20,86.800003,88.160004,86.260002,87.900002,87.900002,3562900,63.05,852975,61.18,64.09,61.13
1/6/20,86.720001,88.07,86.650002,87.699997,87.699997,2652700,63.27,705242,63.71,64.72,62.64
1/7/20,87.410004,88.160004,86.739998,86.769997,86.769997,2581300,62.7,556048,62.91,63.15,62.11
